payment_id,client_id,account_id,payment_date,direction,payment_type,currency,amount,counterparty_country,status
PAY-00005238,CLIENT-0195,ACC-000577,2026-02-14,INBOUND,ACH,USD,12128.75,MX,SETTLED
PAY-00005239,CLIENT-0273,ACC-000817,2024-02-14,OUTBOUND,BOOK_TRANSFER,USD,11704.43,FR,SETTLED
PAY-00005240,CLIENT-0194,ACC-000575,2026-07-02,OUTBOUND,FX_TRANSFER,EUR,53386.13,BR,SETTLED
PAY-00005241,CLIENT-0146,ACC-000437,2026-03-01,INBOUND,FX_TRANSFER,USD,45889.63,US,SETTLED
PAY-00005242,CLIENT-0470,ACC-001392,2026-05-22,OUTBOUND,FX_TRANSFER,USD,14095.63,FR,REJECTED
PAY-00005243,CLIENT-0284,ACC-000840,2025-09-23,INBOUND,CARD,USD,4169.59,US,SETTLED
PAY-00005244,CLIENT-0380,ACC-001105,2024-08-30,OUTBOUND,ACH,USD,8418.19,DE,SETTLED
PAY-00005245,CLIENT-0446,ACC-001314,2024-11-22,OUTBOUND,BOOK_TRANSFER,USD,189442.64,AU,SETTLED
PAY-00005246,CLIENT-0455,ACC-001344,2024-09-20,INBOUND,FX_TRANSFER,EUR,67646.71,SG,SETTLED
PAY-00005247,CLIENT-0235,ACC-000704,2024-11-26,OUTBOUND,WIRE,MXN,98990.72,BR,PENDING
PAY-00005248,CLIENT-0136,ACC-000404,2024-03-10,OUTBOUND,REAL_TIME_PAYMENT,CHF,102866.90,NL,PENDING
PAY-00005249,CLIENT-0397,ACC-001161,2025-02-24,OUTBOUND,SEPA,USD,177546.09,US,SETTLED
PAY-00005250,CLIENT-0254,ACC-000763,2025-11-04,INBOUND,SEPA,GBP,7754.41,AE,SETTLED
PAY-00005251,CLIENT-0164,ACC-000495,2025-07-09,OUTBOUND,SEPA,USD,126225.37,MX,SETTLED
PAY-00005252,CLIENT-0018,ACC-000045,2025-05-14,OUTBOUND,REAL_TIME_PAYMENT,SGD,61199.65,GB,SETTLED
PAY-00005253,CLIENT-0392,ACC-001139,2026-04-10,OUTBOUND,CARD,USD,203020.58,AE,SETTLED
PAY-00005254,CLIENT-0303,ACC-000891,2024-08-05,OUTBOUND,WIRE,MXN,14097.70,FR,PENDING
PAY-00005255,CLIENT-0160,ACC-000483,2024-12-25,OUTBOUND,BOOK_TRANSFER,USD,5879.92,AE,SETTLED
PAY-00005256,CLIENT-0083,ACC-000233,2025-02-24,OUTBOUND,FX_TRANSFER,EUR,116308.91,IE,SETTLED
PAY-00005257,CLIENT-0374,ACC-001087,2026-02-10,INBOUND,CARD,GBP,8673.76,AU,SETTLED
PAY-00005258,CLIENT-0072,ACC-000199,2026-05-20,INBOUND,SWIFT,USD,19700.21,AU,SETTLED
PAY-00005259,CLIENT-0120,ACC-000351,2026-07-09,INBOUND,REAL_TIME_PAYMENT,CHF,240682.22,CA,SETTLED
PAY-00005260,CLIENT-0150,ACC-000451,2026-07-08,OUTBOUND,REAL_TIME_PAYMENT,USD,213393.62,GB,SETTLED
PAY-00005261,CLIENT-0019,ACC-000051,2025-10-01,INBOUND,REAL_TIME_PAYMENT,BRL,12913.25,MX,SETTLED
PAY-00005262,CLIENT-0278,ACC-000828,2025-03-01,INBOUND,CARD,EUR,8656.48,BR,SETTLED
PAY-00005263,CLIENT-0162,ACC-000490,2025-06-08,OUTBOUND,BOOK_TRANSFER,EUR,3756.65,BR,SETTLED
PAY-00005264,CLIENT-0261,ACC-000782,2025-01-29,OUTBOUND,ACH,BRL,174136.14,AE,SETTLED
PAY-00005265,CLIENT-0020,ACC-000055,2026-07-14,OUTBOUND,CARD,USD,192093.34,NL,SETTLED
PAY-00005266,CLIENT-0180,ACC-000543,2026-03-01,INBOUND,CARD,USD,150756.64,AE,SETTLED
PAY-00005267,CLIENT-0074,ACC-000206,2025-11-11,OUTBOUND,BOOK_TRANSFER,USD,178521.99,JP,SETTLED
PAY-00005268,CLIENT-0355,ACC-001041,2025-06-09,INBOUND,SEPA,USD,105090.71,IN,SETTLED
PAY-00005269,CLIENT-0180,ACC-000542,2024-01-27,INBOUND,ACH,USD,101474.17,CH,PENDING
PAY-00005270,CLIENT-0028,ACC-000076,2026-03-13,OUTBOUND,FX_TRANSFER,SGD,58749.45,CH,SETTLED
PAY-00005271,CLIENT-0165,ACC-000499,2026-07-30,OUTBOUND,WIRE,INR,3184.68,SG,SETTLED
PAY-00005272,CLIENT-0177,ACC-000532,2026-07-26,INBOUND,CARD,USD,10824.99,US,SETTLED
PAY-00005273,CLIENT-0390,ACC-001135,2026-04-18,OUTBOUND,CARD,EUR,9368.29,IE,SETTLED
PAY-00005274,CLIENT-0465,ACC-001373,2024-01-13,OUTBOUND,WIRE,USD,5711.87,IE,SETTLED
PAY-00005275,CLIENT-0426,ACC-001256,2026-05-18,OUTBOUND,SEPA,USD,92404.97,BR,SETTLED
PAY-00005276,CLIENT-0465,ACC-001376,2026-07-06,OUTBOUND,BOOK_TRANSFER,INR,8736.24,IN,SETTLED
PAY-00005277,CLIENT-0002,ACC-000006,2025-08-08,OUTBOUND,REAL_TIME_PAYMENT,USD,69557.64,CA,SETTLED
PAY-00005278,CLIENT-0215,ACC-000644,2025-07-09,OUTBOUND,SWIFT,SGD,13743.90,JP,SETTLED
PAY-00005279,CLIENT-0348,ACC-001021,2025-11-26,OUTBOUND,SEPA,USD,112576.32,DE,SETTLED
PAY-00005280,CLIENT-0321,ACC-000944,2024-12-22,INBOUND,SEPA,USD,68030.74,FR,SETTLED
PAY-00005281,CLIENT-0357,ACC-001049,2024-01-20,OUTBOUND,ACH,USD,1493.80,AU,PENDING
PAY-00005282,CLIENT-0402,ACC-001177,2025-06-22,INBOUND,FX_TRANSFER,EUR,60749.96,FR,SETTLED
PAY-00005283,CLIENT-0131,ACC-000390,2024-11-20,INBOUND,BOOK_TRANSFER,USD,27019.54,US,SETTLED
PAY-00005284,CLIENT-0226,ACC-000674,2026-04-24,OUTBOUND,WIRE,USD,200516.16,JP,SETTLED
PAY-00005285,CLIENT-0200,ACC-000600,2026-04-26,OUTBOUND,SWIFT,GBP,7108.96,AE,SETTLED
PAY-00005286,CLIENT-0187,ACC-000558,2025-08-11,INBOUND,BOOK_TRANSFER,USD,7417.80,BR,PENDING
PAY-00005287,CLIENT-0401,ACC-001174,2026-04-08,INBOUND,SEPA,EUR,9821.99,MX,REJECTED
PAY-00005288,CLIENT-0038,ACC-000104,2026-05-15,OUTBOUND,FX_TRANSFER,USD,118977.10,SG,SETTLED
PAY-00005289,CLIENT-0136,ACC-000407,2025-09-02,INBOUND,BOOK_TRANSFER,USD,36430.09,AE,SETTLED
PAY-00005290,CLIENT-0011,ACC-000023,2026-05-02,OUTBOUND,FX_TRANSFER,USD,1377.47,IN,SETTLED
PAY-00005291,CLIENT-0146,ACC-000437,2025-12-30,INBOUND,SEPA,USD,196449.48,NL,SETTLED
PAY-00005292,CLIENT-0330,ACC-000969,2024-03-24,INBOUND,SWIFT,EUR,12456.51,CH,SETTLED
PAY-00005293,CLIENT-0316,ACC-000929,2026-02-02,INBOUND,SEPA,USD,138026.14,BR,SETTLED
PAY-00005294,CLIENT-0492,ACC-001468,2025-02-06,OUTBOUND,WIRE,CAD,243605.95,US,SETTLED
PAY-00005295,CLIENT-0257,ACC-000774,2026-07-01,OUTBOUND,SWIFT,EUR,234513.84,IE,SETTLED
PAY-00005296,CLIENT-0269,ACC-000802,2026-02-15,INBOUND,SEPA,BRL,187082.18,JP,SETTLED
PAY-00005297,CLIENT-0179,ACC-000539,2025-07-28,INBOUND,FX_TRANSFER,USD,14877.44,CH,SETTLED
PAY-00005298,CLIENT-0278,ACC-000828,2025-03-26,INBOUND,SEPA,EUR,14904.88,FR,SETTLED
PAY-00005299,CLIENT-0186,ACC-000555,2026-02-16,OUTBOUND,SWIFT,USD,111818.31,FR,SETTLED
PAY-00005300,CLIENT-0464,ACC-001369,2026-07-21,INBOUND,ACH,EUR,67506.87,IN,SETTLED
PAY-00005301,CLIENT-0233,ACC-000700,2024-02-10,OUTBOUND,CARD,USD,229896.47,IE,SETTLED
PAY-00005302,CLIENT-0100,ACC-000289,2026-04-03,INBOUND,FX_TRANSFER,EUR,109976.29,MX,SETTLED
PAY-00005303,CLIENT-0019,ACC-000052,2024-10-11,OUTBOUND,BOOK_TRANSFER,USD,12638.91,IN,REJECTED
PAY-00005304,CLIENT-0411,ACC-001209,2026-05-10,OUTBOUND,SWIFT,USD,142024.26,AU,REJECTED
PAY-00005305,CLIENT-0081,ACC-000224,2026-06-19,OUTBOUND,BOOK_TRANSFER,INR,60777.61,US,SETTLED
PAY-00005306,CLIENT-0451,ACC-001334,2026-07-04,OUTBOUND,CARD,USD,5199.24,FR,SETTLED
PAY-00005307,CLIENT-0256,ACC-000773,2026-04-11,INBOUND,FX_TRANSFER,EUR,9763.80,US,SETTLED
PAY-00005308,CLIENT-0109,ACC-000315,2026-04-03,OUTBOUND,ACH,USD,228868.54,US,SETTLED
PAY-00005309,CLIENT-0431,ACC-001273,2025-11-02,INBOUND,FX_TRANSFER,USD,888.41,DE,SETTLED
PAY-00005310,CLIENT-0199,ACC-000595,2024-03-19,OUTBOUND,SEPA,EUR,13541.19,DE,SETTLED
PAY-00005311,CLIENT-0460,ACC-001358,2025-02-23,OUTBOUND,SWIFT,USD,131264.29,CA,SETTLED
PAY-00005312,CLIENT-0347,ACC-001017,2025-09-30,OUTBOUND,REAL_TIME_PAYMENT,INR,186890.51,US,SETTLED
PAY-00005313,CLIENT-0338,ACC-000986,2026-03-31,OUTBOUND,FX_TRANSFER,USD,8973.26,IE,SETTLED
PAY-00005314,CLIENT-0489,ACC-001459,2026-01-14,INBOUND,REAL_TIME_PAYMENT,GBP,196248.37,JP,SETTLED
PAY-00005315,CLIENT-0221,ACC-000659,2025-03-30,OUTBOUND,SEPA,USD,215144.16,MX,SETTLED
PAY-00005316,CLIENT-0288,ACC-000851,2026-07-08,OUTBOUND,SEPA,BRL,2665.86,CA,SETTLED
PAY-00005317,CLIENT-0346,ACC-001014,2025-03-14,INBOUND,REAL_TIME_PAYMENT,AUD,60764.42,DE,SETTLED
PAY-00005318,CLIENT-0091,ACC-000258,2025-03-28,OUTBOUND,CARD,SGD,3424.34,CH,SETTLED
PAY-00005319,CLIENT-0495,ACC-001477,2026-04-19,OUTBOUND,WIRE,USD,4928.14,CA,SETTLED
PAY-00005320,CLIENT-0156,ACC-000473,2026-04-16,OUTBOUND,REAL_TIME_PAYMENT,USD,155751.42,IN,SETTLED
PAY-00005321,CLIENT-0272,ACC-000813,2026-03-10,OUTBOUND,SEPA,USD,241154.56,JP,SETTLED
PAY-00005322,CLIENT-0131,ACC-000387,2026-05-04,INBOUND,BOOK_TRANSFER,EUR,161301.30,JP,SETTLED
PAY-00005323,CLIENT-0226,ACC-000672,2025-12-05,INBOUND,WIRE,USD,85272.58,AU,SETTLED
PAY-00005324,CLIENT-0462,ACC-001364,2026-01-07,OUTBOUND,CARD,EUR,1481.00,JP,SETTLED
PAY-00005325,CLIENT-0453,ACC-001337,2024-10-03,INBOUND,SWIFT,CAD,157511.84,GB,SETTLED
PAY-00005326,CLIENT-0195,ACC-000578,2025-04-04,OUTBOUND,BOOK_TRANSFER,CAD,5940.53,US,SETTLED
PAY-00005327,CLIENT-0291,ACC-000864,2026-03-06,INBOUND,SEPA,EUR,146234.88,GB,SETTLED
PAY-00005328,CLIENT-0035,ACC-000095,2026-06-15,OUTBOUND,FX_TRANSFER,EUR,15965.47,BR,SETTLED
PAY-00005329,CLIENT-0303,ACC-000891,2024-09-01,INBOUND,SWIFT,MXN,114047.29,IN,SETTLED
PAY-00005330,CLIENT-0264,ACC-000792,2025-07-14,OUTBOUND,REAL_TIME_PAYMENT,USD,9092.18,JP,SETTLED
PAY-00005331,CLIENT-0037,ACC-000100,2026-07-01,INBOUND,FX_TRANSFER,EUR,219911.53,AU,SETTLED
PAY-00005332,CLIENT-0486,ACC-001446,2025-12-30,OUTBOUND,CARD,USD,88856.88,GB,SETTLED
PAY-00005333,CLIENT-0424,ACC-001252,2024-07-21,OUTBOUND,SEPA,USD,12891.61,FR,SETTLED
PAY-00005334,CLIENT-0031,ACC-000087,2026-06-09,OUTBOUND,WIRE,EUR,144263.66,NL,SETTLED
PAY-00005335,CLIENT-0455,ACC-001343,2025-01-17,INBOUND,WIRE,EUR,86324.27,CA,SETTLED
PAY-00005336,CLIENT-0093,ACC-000264,2026-06-05,INBOUND,FX_TRANSFER,USD,134705.06,CH,SETTLED
PAY-00005337,CLIENT-0384,ACC-001118,2025-12-02,INBOUND,CARD,EUR,2362.52,MX,SETTLED
PAY-00005338,CLIENT-0073,ACC-000202,2024-06-23,OUTBOUND,SEPA,USD,4334.55,CA,SETTLED
PAY-00005339,CLIENT-0082,ACC-000226,2026-02-04,OUTBOUND,REAL_TIME_PAYMENT,EUR,14719.44,GB,REJECTED
PAY-00005340,CLIENT-0366,ACC-001068,2026-03-05,INBOUND,FX_TRANSFER,USD,101253.62,GB,SETTLED
PAY-00005341,CLIENT-0243,ACC-000731,2026-06-14,INBOUND,BOOK_TRANSFER,USD,228653.23,IE,SETTLED
PAY-00005342,CLIENT-0021,ACC-000059,2025-02-08,INBOUND,CARD,USD,88627.07,US,SETTLED
PAY-00005343,CLIENT-0297,ACC-000875,2025-08-27,OUTBOUND,ACH,USD,233991.49,US,PENDING
PAY-00005344,CLIENT-0093,ACC-000264,2024-06-16,INBOUND,BOOK_TRANSFER,USD,213971.20,FR,SETTLED
PAY-00005345,CLIENT-0401,ACC-001174,2026-07-29,INBOUND,BOOK_TRANSFER,EUR,14090.07,NL,SETTLED
PAY-00005346,CLIENT-0204,ACC-000611,2026-07-12,INBOUND,BOOK_TRANSFER,USD,6461.53,IN,SETTLED
PAY-00005347,CLIENT-0112,ACC-000326,2024-10-07,OUTBOUND,FX_TRANSFER,USD,57836.28,AE,SETTLED
PAY-00005348,CLIENT-0328,ACC-000965,2025-03-24,OUTBOUND,WIRE,USD,188927.66,CH,SETTLED
PAY-00005349,CLIENT-0399,ACC-001169,2025-10-14,INBOUND,SWIFT,EUR,5114.91,CH,SETTLED
PAY-00005350,CLIENT-0216,ACC-000646,2025-05-29,INBOUND,WIRE,AUD,12645.86,IE,SETTLED
PAY-00005351,CLIENT-0394,ACC-001146,2026-06-22,INBOUND,CARD,USD,6370.30,IE,SETTLED
PAY-00005352,CLIENT-0072,ACC-000199,2026-05-21,OUTBOUND,CARD,USD,31843.41,IE,SETTLED
PAY-00005353,CLIENT-0352,ACC-001033,2026-03-07,OUTBOUND,BOOK_TRANSFER,INR,191431.35,CH,SETTLED
PAY-00005354,CLIENT-0440,ACC-001299,2026-06-24,OUTBOUND,BOOK_TRANSFER,CAD,11864.01,BR,SETTLED
PAY-00005355,CLIENT-0291,ACC-000865,2024-03-19,OUTBOUND,SEPA,EUR,61946.46,IE,SETTLED
PAY-00005356,CLIENT-0377,ACC-001096,2025-10-02,OUTBOUND,ACH,AED,119149.97,CH,SETTLED
PAY-00005357,CLIENT-0352,ACC-001034,2025-08-06,INBOUND,SEPA,BRL,144614.58,CA,SETTLED
PAY-00005358,CLIENT-0340,ACC-000994,2026-06-23,OUTBOUND,BOOK_TRANSFER,USD,2619.55,CA,SETTLED
PAY-00005359,CLIENT-0270,ACC-000806,2025-04-17,INBOUND,SWIFT,CHF,1138.36,US,PENDING
PAY-00005360,CLIENT-0446,ACC-001315,2025-06-21,INBOUND,REAL_TIME_PAYMENT,SGD,244531.33,AU,PENDING
PAY-00005361,CLIENT-0002,ACC-000006,2025-05-04,OUTBOUND,ACH,USD,143499.66,GB,SETTLED
PAY-00005362,CLIENT-0156,ACC-000472,2025-01-16,INBOUND,REAL_TIME_PAYMENT,USD,11489.05,FR,SETTLED
PAY-00005363,CLIENT-0298,ACC-000881,2026-03-26,INBOUND,WIRE,USD,3790.74,CA,SETTLED
PAY-00005364,CLIENT-0073,ACC-000204,2024-01-05,INBOUND,SWIFT,USD,11120.30,NL,SETTLED
PAY-00005365,CLIENT-0048,ACC-000129,2026-05-04,INBOUND,SEPA,USD,72572.24,NL,RETURNED
PAY-00005366,CLIENT-0285,ACC-000845,2026-07-31,OUTBOUND,BOOK_TRANSFER,CHF,8815.76,MX,SETTLED
PAY-00005367,CLIENT-0049,ACC-000135,2026-04-08,OUTBOUND,ACH,USD,188528.83,CH,SETTLED
PAY-00005368,CLIENT-0278,ACC-000828,2025-09-14,INBOUND,REAL_TIME_PAYMENT,EUR,13718.42,CA,SETTLED
PAY-00005369,CLIENT-0012,ACC-000029,2025-08-23,INBOUND,BOOK_TRANSFER,USD,7192.12,FR,RETURNED
PAY-00005370,CLIENT-0039,ACC-000106,2025-12-16,OUTBOUND,SWIFT,GBP,27390.36,IN,PENDING
PAY-00005371,CLIENT-0084,ACC-000234,2026-07-13,OUTBOUND,FX_TRANSFER,USD,201849.53,SG,SETTLED
PAY-00005372,CLIENT-0074,ACC-000205,2024-12-25,INBOUND,CARD,EUR,183002.51,MX,SETTLED
PAY-00005373,CLIENT-0054,ACC-000151,2026-02-01,INBOUND,REAL_TIME_PAYMENT,USD,2540.46,AE,SETTLED
PAY-00005374,CLIENT-0325,ACC-000955,2024-02-16,OUTBOUND,SWIFT,USD,8595.07,SG,SETTLED
PAY-00005375,CLIENT-0437,ACC-001292,2026-07-10,OUTBOUND,FX_TRANSFER,USD,63952.04,AU,SETTLED
PAY-00005376,CLIENT-0172,ACC-000520,2026-07-22,INBOUND,SEPA,EUR,133223.49,CH,SETTLED
PAY-00005377,CLIENT-0417,ACC-001231,2024-10-04,OUTBOUND,SWIFT,BRL,153377.94,NL,SETTLED
PAY-00005378,CLIENT-0359,ACC-001052,2026-07-29,OUTBOUND,WIRE,AUD,19939.57,IN,SETTLED
PAY-00005379,CLIENT-0243,ACC-000733,2026-06-29,OUTBOUND,CARD,USD,157963.21,IN,SETTLED
PAY-00005380,CLIENT-0229,ACC-000683,2025-10-09,INBOUND,REAL_TIME_PAYMENT,EUR,205595.41,CH,SETTLED
PAY-00005381,CLIENT-0149,ACC-000449,2026-04-09,OUTBOUND,SEPA,USD,98793.68,AU,SETTLED
PAY-00005382,CLIENT-0031,ACC-000086,2025-09-11,INBOUND,BOOK_TRANSFER,AED,231324.08,FR,SETTLED
PAY-00005383,CLIENT-0389,ACC-001130,2024-03-14,INBOUND,REAL_TIME_PAYMENT,USD,13404.69,FR,SETTLED
PAY-00005384,CLIENT-0230,ACC-000686,2025-09-23,OUTBOUND,WIRE,JPY,200385.07,IN,SETTLED
PAY-00005385,CLIENT-0248,ACC-000746,2024-07-31,OUTBOUND,BOOK_TRANSFER,GBP,39888.66,FR,REJECTED
PAY-00005386,CLIENT-0427,ACC-001260,2025-08-26,INBOUND,ACH,USD,139802.20,IN,SETTLED
PAY-00005387,CLIENT-0477,ACC-001413,2025-08-25,INBOUND,REAL_TIME_PAYMENT,USD,13851.47,AU,SETTLED
PAY-00005388,CLIENT-0326,ACC-000957,2024-11-11,INBOUND,SWIFT,USD,42273.68,MX,SETTLED
PAY-00005389,CLIENT-0466,ACC-001380,2026-03-31,OUTBOUND,SEPA,INR,35272.15,FR,PENDING
PAY-00005390,CLIENT-0304,ACC-000892,2026-03-27,INBOUND,REAL_TIME_PAYMENT,USD,13069.11,MX,SETTLED
PAY-00005391,CLIENT-0124,ACC-000369,2026-06-06,OUTBOUND,WIRE,USD,26488.45,AU,SETTLED
PAY-00005392,CLIENT-0482,ACC-001431,2026-06-12,OUTBOUND,CARD,USD,69331.91,MX,SETTLED
PAY-00005393,CLIENT-0427,ACC-001261,2026-04-02,INBOUND,ACH,USD,53543.11,FR,SETTLED
PAY-00005394,CLIENT-0135,ACC-000401,2024-07-01,INBOUND,SWIFT,CAD,777.67,CH,SETTLED
PAY-00005395,CLIENT-0450,ACC-001327,2026-07-14,OUTBOUND,CARD,EUR,189885.05,JP,PENDING
PAY-00005396,CLIENT-0282,ACC-000838,2025-11-05,OUTBOUND,FX_TRANSFER,EUR,7567.95,CA,SETTLED
PAY-00005397,CLIENT-0488,ACC-001453,2026-03-05,OUTBOUND,BOOK_TRANSFER,USD,2626.65,NL,SETTLED
PAY-00005398,CLIENT-0416,ACC-001229,2024-01-26,OUTBOUND,BOOK_TRANSFER,USD,214928.78,CH,SETTLED
PAY-00005399,CLIENT-0210,ACC-000626,2025-12-11,OUTBOUND,REAL_TIME_PAYMENT,MXN,120459.62,JP,SETTLED
PAY-00005400,CLIENT-0291,ACC-000862,2026-01-23,OUTBOUND,BOOK_TRANSFER,GBP,185870.04,DE,SETTLED
PAY-00005401,CLIENT-0334,ACC-000978,2026-05-30,OUTBOUND,SEPA,USD,163253.72,CA,SETTLED
PAY-00005402,CLIENT-0327,ACC-000961,2025-08-21,INBOUND,REAL_TIME_PAYMENT,USD,78886.64,AU,SETTLED
PAY-00005403,CLIENT-0010,ACC-000018,2025-07-28,OUTBOUND,SWIFT,CAD,153379.73,BR,SETTLED
PAY-00005404,CLIENT-0421,ACC-001245,2026-02-06,INBOUND,CARD,USD,29719.78,AE,SETTLED
PAY-00005405,CLIENT-0215,ACC-000640,2026-07-13,INBOUND,BOOK_TRANSFER,EUR,14458.58,US,SETTLED
PAY-00005406,CLIENT-0434,ACC-001281,2026-03-06,OUTBOUND,FX_TRANSFER,AED,183605.80,MX,SETTLED
PAY-00005407,CLIENT-0396,ACC-001158,2026-01-29,INBOUND,CARD,USD,59071.35,DE,SETTLED
PAY-00005408,CLIENT-0451,ACC-001330,2025-10-08,OUTBOUND,BOOK_TRANSFER,USD,5876.10,US,PENDING
PAY-00005409,CLIENT-0115,ACC-000335,2026-07-27,OUTBOUND,ACH,USD,11477.05,FR,SETTLED
PAY-00005410,CLIENT-0313,ACC-000922,2026-07-10,INBOUND,WIRE,USD,51532.39,IE,SETTLED
PAY-00005411,CLIENT-0397,ACC-001161,2024-05-22,OUTBOUND,CARD,USD,48922.36,FR,SETTLED
PAY-00005412,CLIENT-0439,ACC-001296,2026-04-11,OUTBOUND,SEPA,MXN,96272.83,BR,RETURNED
PAY-00005413,CLIENT-0233,ACC-000700,2025-05-21,OUTBOUND,ACH,USD,3053.80,NL,SETTLED
PAY-00005414,CLIENT-0015,ACC-000034,2024-05-25,OUTBOUND,FX_TRANSFER,USD,117071.06,US,PENDING
PAY-00005415,CLIENT-0109,ACC-000314,2026-06-05,OUTBOUND,FX_TRANSFER,USD,89307.65,SG,SETTLED
PAY-00005416,CLIENT-0356,ACC-001044,2025-03-31,OUTBOUND,FX_TRANSFER,USD,219482.49,CH,SETTLED
PAY-00005417,CLIENT-0113,ACC-000329,2024-07-22,INBOUND,FX_TRANSFER,USD,136940.76,BR,RETURNED
PAY-00005418,CLIENT-0004,ACC-000009,2025-07-28,OUTBOUND,ACH,JPY,70155.98,CA,PENDING
PAY-00005419,CLIENT-0210,ACC-000627,2024-11-21,OUTBOUND,SWIFT,USD,98090.70,MX,SETTLED
PAY-00005420,CLIENT-0395,ACC-001150,2025-12-12,INBOUND,REAL_TIME_PAYMENT,USD,83177.17,SG,SETTLED
PAY-00005421,CLIENT-0398,ACC-001165,2024-12-23,OUTBOUND,REAL_TIME_PAYMENT,CAD,2779.99,GB,SETTLED
PAY-00005422,CLIENT-0243,ACC-000733,2026-07-17,INBOUND,REAL_TIME_PAYMENT,USD,234840.97,AE,SETTLED
PAY-00005423,CLIENT-0197,ACC-000586,2026-03-05,OUTBOUND,FX_TRANSFER,USD,124872.83,BR,SETTLED
PAY-00005424,CLIENT-0006,ACC-000011,2024-04-24,OUTBOUND,SWIFT,EUR,2526.58,IN,SETTLED
PAY-00005425,CLIENT-0110,ACC-000319,2025-02-21,INBOUND,CARD,CAD,7671.72,CA,SETTLED
PAY-00005426,CLIENT-0136,ACC-000406,2024-02-15,OUTBOUND,SWIFT,USD,8568.18,JP,SETTLED
PAY-00005427,CLIENT-0201,ACC-000603,2025-02-26,INBOUND,BOOK_TRANSFER,USD,10853.92,AE,PENDING
PAY-00005428,CLIENT-0185,ACC-000554,2026-04-22,OUTBOUND,FX_TRANSFER,EUR,96192.20,CH,SETTLED
PAY-00005429,CLIENT-0056,ACC-000158,2024-03-09,OUTBOUND,ACH,AUD,196706.00,NL,SETTLED
PAY-00005430,CLIENT-0137,ACC-000410,2026-07-18,OUTBOUND,WIRE,JPY,201174.05,GB,SETTLED
PAY-00005431,CLIENT-0418,ACC-001237,2025-09-04,INBOUND,SWIFT,USD,97412.34,US,PENDING
PAY-00005432,CLIENT-0440,ACC-001300,2026-06-25,OUTBOUND,FX_TRANSFER,USD,12810.31,FR,SETTLED
PAY-00005433,CLIENT-0183,ACC-000549,2025-04-14,OUTBOUND,SWIFT,USD,7343.22,IE,SETTLED
PAY-00005434,CLIENT-0489,ACC-001457,2026-05-08,OUTBOUND,FX_TRANSFER,EUR,174157.09,IN,SETTLED
PAY-00005435,CLIENT-0126,ACC-000375,2026-01-10,OUTBOUND,WIRE,CAD,11610.49,NL,SETTLED
PAY-00005436,CLIENT-0440,ACC-001299,2026-04-13,INBOUND,CARD,CAD,13725.98,SG,SETTLED
PAY-00005437,CLIENT-0478,ACC-001417,2025-08-22,OUTBOUND,REAL_TIME_PAYMENT,USD,40024.03,CH,SETTLED
PAY-00005438,CLIENT-0353,ACC-001036,2025-09-20,OUTBOUND,CARD,USD,1267.73,IE,SETTLED
PAY-00005439,CLIENT-0208,ACC-000618,2025-11-08,OUTBOUND,CARD,AED,68752.59,FR,SETTLED
PAY-00005440,CLIENT-0449,ACC-001322,2025-02-04,INBOUND,WIRE,USD,211916.90,CA,SETTLED
PAY-00005441,CLIENT-0451,ACC-001334,2026-04-30,INBOUND,REAL_TIME_PAYMENT,USD,5104.53,FR,SETTLED
PAY-00005442,CLIENT-0109,ACC-000311,2026-01-27,OUTBOUND,FX_TRANSFER,USD,195337.40,AE,SETTLED
PAY-00005443,CLIENT-0107,ACC-000306,2025-11-20,INBOUND,WIRE,EUR,62708.11,AE,PENDING
PAY-00005444,CLIENT-0197,ACC-000589,2026-02-01,OUTBOUND,WIRE,USD,233574.05,AE,SETTLED
PAY-00005445,CLIENT-0067,ACC-000184,2025-12-25,OUTBOUND,SEPA,USD,152606.01,JP,SETTLED
PAY-00005446,CLIENT-0398,ACC-001165,2024-11-24,INBOUND,BOOK_TRANSFER,CAD,12787.23,CH,PENDING
PAY-00005447,CLIENT-0463,ACC-001366,2026-07-31,OUTBOUND,ACH,EUR,7058.69,BR,SETTLED
PAY-00005448,CLIENT-0016,ACC-000040,2024-01-20,INBOUND,FX_TRANSFER,USD,4117.99,AU,SETTLED
PAY-00005449,CLIENT-0247,ACC-000743,2026-02-09,OUTBOUND,SEPA,MXN,108724.64,IE,PENDING
PAY-00005450,CLIENT-0297,ACC-000878,2024-12-01,INBOUND,FX_TRANSFER,USD,222373.59,SG,SETTLED
PAY-00005451,CLIENT-0092,ACC-000261,2025-10-05,INBOUND,WIRE,AUD,92956.92,IE,SETTLED
PAY-00005452,CLIENT-0418,ACC-001234,2025-11-05,OUTBOUND,ACH,USD,240642.50,AE,PENDING
PAY-00005453,CLIENT-0117,ACC-000345,2025-07-08,INBOUND,SWIFT,USD,185670.23,NL,SETTLED
PAY-00005454,CLIENT-0107,ACC-000307,2025-01-25,INBOUND,BOOK_TRANSFER,JPY,119016.00,AE,SETTLED
PAY-00005455,CLIENT-0073,ACC-000204,2024-04-12,OUTBOUND,SEPA,USD,7422.73,AE,SETTLED
PAY-00005456,CLIENT-0120,ACC-000352,2026-06-04,OUTBOUND,WIRE,CHF,47361.19,NL,SETTLED
PAY-00005457,CLIENT-0070,ACC-000195,2026-07-06,INBOUND,SWIFT,USD,11682.49,BR,SETTLED
